Dep_Code,Arr_Code,Dep_Date,Arr_Date,airline,baggage,flightstops,totaltime,Scrap_Date,triptype,price
DEL,DXB,8/20/2025 16:50,8/20/2025,AI,With Baggage,0,225,8/6/2025,oneway,261.41
DEL,DXB,8/20/2025 9:50,8/20/2025,AI,With Baggage,0,230,8/6/2025,oneway,262.67
DEL,DXB,8/20/2025 16:50,8/20/2025,AI,With Baggage,0,225,8/6/2025,oneway,266.97
DEL,DXB,8/20/2025 9:50,8/20/2025,AI,With Baggage,0,230,8/6/2025,oneway,268.27
DEL,DXB,8/20/2025 4:20,8/20/2025,6E,With Baggage,1,445,8/6/2025,oneway,278.3
DEL,DXB,8/20/2025 7:00,8/20/2025,KU,With Baggage,1,925,8/6/2025,oneway,279.65
DEL,DXB,8/20/2025 10:25,8/20/2025,QR,With Baggage,1,1520,8/6/2025,oneway,284.4
DEL,DXB,8/20/2025 9:35,8/20/2025,ET,With Baggage,1,1130,8/6/2025,oneway,284.73
DEL,DXB,8/20/2025 3:25,8/20/2025,AI,With Baggage,1,1070,8/6/2025,oneway,288.94
DEL,DXB,8/20/2025 4:20,8/20/2025,6E,With Baggage,1,530,8/6/2025,oneway,299.23
DEL,DXB,8/20/2025 17:00,8/20/2025,6E,With Baggage,1,1210,8/6/2025,oneway,300.88
DEL,DXB,8/20/2025 20:05,8/20/2025,SV,With Baggage,1,600,8/6/2025,oneway,304.05
DEL,DXB,8/20/2025 18:45,8/20/2025,SG,With Baggage,0,255,8/6/2025,oneway,305.43
DEL,XNB,8/20/2025 4:50,8/20/2025,EY,Without Baggage,1,425,8/6/2025,oneway,137.12
DEL,XNB,8/20/2025 4:50,8/20/2025,EY,Without Baggage,1,480,8/6/2025,oneway,138.24
DEL,XNB,8/20/2025 4:50,8/20/2025,EY,Without Baggage,1,785,8/6/2025,oneway,149.36
DEL,XNB,8/20/2025 4:50,8/20/2025,EY,Without Baggage,1,805,8/6/2025,oneway,149.36
DEL,DXB,8/20/2025 7:45,8/20/2025,J9,With Baggage,1,750,8/6/2025,oneway,151.48
DEL,DXB,8/20/2025 23:00,8/20/2025,AI,With Baggage,2,1170,8/6/2025,oneway,152.92
DEL,DXB,8/20/2025 23:00,8/20/2025,AI,With Baggage,2,645,8/6/2025,oneway,152.92
DEL,DXB,8/20/2025 22:00,8/20/2025,AI,With Baggage,2,1170,8/6/2025,oneway,152.92
DEL,DXB,8/20/2025 22:00,8/20/2025,AI,With Baggage,2,645,8/6/2025,oneway,152.92
DEL,DXB,8/20/2025 21:30,8/20/2025,AI,With Baggage,2,1170,8/6/2025,oneway,152.92
DEL,DXB,8/20/2025 21:30,8/20/2025,AI,With Baggage,2,645,8/6/2025,oneway,152.92
DEL,DXB,8/20/2025 21:00,8/20/2025,AI,With Baggage,2,1170,8/6/2025,oneway,152.92
DEL,DXB,8/20/2025 21:00,8/20/2025,AI,With Baggage,2,645,8/6/2025,oneway,152.92
DEL,DXB,8/20/2025 20:10,8/20/2025,SG,With Baggage,2,1305,8/6/2025,oneway,155.91
DEL,DXB,8/20/2025 5:10,8/20/2025,AI,With Baggage,2,2210,8/6/2025,oneway,156.32
DEL,DXB,8/20/2025 21:10,8/20/2025,IX,With Baggage,2,1170,8/6/2025,oneway,157.07
DEL,DXB,8/20/2025 21:10,8/20/2025,IX,With Baggage,2,645,8/6/2025,oneway,157.07
DEL,DXB,8/20/2025 17:00,8/20/2025,IX,Without Baggage,2,1500,8/6/2025,oneway,157.87
DEL,DXB,8/20/2025 21:10,8/20/2025,IX,Without Baggage,2,1245,8/6/2025,oneway,157.87
DEL,DXB,8/20/2025 23:00,8/20/2025,AI,With Baggage,2,1140,8/6/2025,oneway,158.05
DEL,DXB,8/20/2025 2:20,8/20/2025,6E,With Baggage,2,970,8/6/2025,oneway,158.69
DEL,DXB,8/20/2025 5:00,8/20/2025,6E,With Baggage,2,2225,8/6/2025,oneway,158.73
DEL,XNB,8/20/2025 9:15,8/20/2025,EY,Without Baggage,1,520,8/6/2025,oneway,158.88
DEL,DXB,8/20/2025 19:45,8/20/2025,SG,With Baggage,2,1350,8/6/2025,oneway,159.09
DEL,DXB,8/20/2025 22:00,8/20/2025,AI,With Baggage,2,1210,8/6/2025,oneway,159.17
DEL,DXB,8/20/2025 10:55,8/20/2025,AI,With Baggage,2,1865,8/6/2025,oneway,159.17
DEL,DXB,8/20/2025 5:45,8/20/2025,AI,With Baggage,2,2175,8/6/2025,oneway,159.29
DEL,DXB,8/20/2025 20:10,8/20/2025,SG,With Baggage,2,1125,8/6/2025,oneway,159.29
DEL,DXB,8/20/2025 20:10,8/20/2025,SG,With Baggage,2,1260,8/6/2025,oneway,159.29
DEL,DXB,8/20/2025 20:10,8/20/2025,SG,With Baggage,2,1385,8/6/2025,oneway,159.29
DEL,DXB,8/20/2025 20:10,8/20/2025,SG,With Baggage,2,1525,8/6/2025,oneway,159.29
DEL,DXB,8/20/2025 20:10,8/20/2025,SG,With Baggage,2,1820,8/6/2025,oneway,159.29
DEL,DXB,8/20/2025 20:10,8/20/2025,SG,With Baggage,2,2200,8/6/2025,oneway,159.29
DEL,DXB,8/20/2025 5:10,8/20/2025,AI,With Baggage,2,2030,8/6/2025,oneway,159.71
DEL,DXB,8/20/2025 21:10,8/20/2025,IX,Without Baggage,2,1065,8/6/2025,oneway,161.27
DEL,DXB,8/20/2025 21:10,8/20/2025,IX,Without Baggage,2,1200,8/6/2025,oneway,161.27
DEL,DXB,8/20/2025 17:00,8/20/2025,IX,Without Baggage,2,1320,8/6/2025,oneway,161.27
DEL,DXB,8/20/2025 23:00,8/20/2025,AI,With Baggage,2,960,8/6/2025,oneway,161.43
DEL,DXB,8/20/2025 23:00,8/20/2025,AI,With Baggage,2,1095,8/6/2025,oneway,161.43
DEL,DXB,8/20/2025 23:00,8/20/2025,AI,With Baggage,2,1220,8/6/2025,oneway,161.43
DEL,DXB,8/20/2025 21:30,8/20/2025,AI,With Baggage,2,1230,8/6/2025,oneway,161.53
DEL,DXB,8/20/2025 21:00,8/20/2025,AI,With Baggage,2,1265,8/6/2025,oneway,161.53
DEL,DXB,8/20/2025 20:30,8/20/2025,AI,With Baggage,2,1280,8/6/2025,oneway,161.53
DEL,DXB,8/20/2025 7:30,8/20/2025,AI,With Baggage,2,2090,8/6/2025,oneway,162.3
DEL,DXB,8/20/2025 5:15,8/20/2025,UL,With Baggage,1,795,8/6/2025,oneway,433.72
DEL,DXB,8/20/2025 18:45,8/20/2025,UL,With Baggage,1,1705,8/6/2025,oneway,447.44
DEL,DXB,8/20/2025 1:10,8/20/2025,KC,With Baggage,1,795,8/6/2025,oneway,448.57
DEL,DXB,8/20/2025 6:40,8/20/2025,6E,With Baggage,1,1150,8/6/2025,oneway,451.33
DEL,DXB,8/20/2025 6:40,8/20/2025,6E,With Baggage,1,1280,8/6/2025,oneway,451.33
DEL,DXB,8/20/2025 11:00,8/20/2025,EK,With Baggage,0,210,8/6/2025,oneway,498.79
DEL,DXB,8/20/2025 16:20,8/20/2025,EK,With Baggage,0,210,8/6/2025,oneway,498.79
DEL,DXB,8/20/2025 4:15,8/20/2025,EK,With Baggage,0,215,8/6/2025,oneway,498.79
DEL,DXB,8/20/2025 22:00,8/20/2025,EK,With Baggage,0,215,8/6/2025,oneway,498.79
DEL,DXB,8/20/2025 17:00,8/20/2025,6E,With Baggage,1,715,8/6/2025,oneway,500.11
DEL,DXB,8/20/2025 13:45,8/20/2025,AI,With Baggage,1,1970,8/6/2025,oneway,547.0
DEL,DXB,8/20/2025 5:15,8/20/2025,UL,With Baggage,1,1075,8/6/2025,oneway,566.19
DEL,DXB,8/20/2025 1:05,8/20/2025,LX,With Baggage,1,1290,8/6/2025,oneway,633.31
DEL,DXB,8/20/2025 21:45,8/20/2025,AI,With Baggage,1,595,8/6/2025,oneway,701.72
DEL,DXB,8/20/2025 20:00,8/20/2025,AI,With Baggage,1,700,8/6/2025,oneway,727.37
DEL,DXB,8/20/2025 8:30,8/20/2025,AI,With Baggage,1,1390,8/6/2025,oneway,727.37
DEL,DXB,8/20/2025 11:40,8/20/2025,AI,With Baggage,1,465,8/6/2025,oneway,855.61
DEL,DXB,8/20/2025 11:40,8/20/2025,AI,With Baggage,1,485,8/6/2025,oneway,866.59
DEL,DXB,8/20/2025 10:55,8/20/2025,AI,With Baggage,1,510,8/6/2025,oneway,866.59
DEL,DXB,8/20/2025 14:55,8/20/2025,AI,With Baggage,1,510,8/6/2025,oneway,866.59
DEL,DXB,8/20/2025 10:55,8/20/2025,AI,With Baggage,1,530,8/6/2025,oneway,866.59
DEL,DXB,8/20/2025 14:20,8/20/2025,AI,With Baggage,1,545,8/6/2025,oneway,866.59
DEL,DXB,8/20/2025 11:40,8/20/2025,AI,With Baggage,1,465,8/6/2025,oneway,872.18
DEL,DXB,8/20/2025 2:30,8/20/2025,ET,With Baggage,1,885,8/6/2025,oneway,1032.59
DEL,XNB,8/20/2025 4:50,8/20/2025,EY,Without Baggage,1,425,8/6/2025,oneway,137.12
DEL,XNB,8/20/2025 4:50,8/20/2025,EY,Without Baggage,1,480,8/6/2025,oneway,138.24
DEL,XNB,8/20/2025 4:50,8/20/2025,EY,Without Baggage,1,785,8/6/2025,oneway,149.36
DEL,XNB,8/20/2025 4:50,8/20/2025,EY,Without Baggage,1,805,8/6/2025,oneway,149.36
DEL,DXB,8/20/2025 7:45,8/20/2025,J9,With Baggage,1,750,8/6/2025,oneway,151.48
DEL,DXB,8/20/2025 23:00,8/20/2025,AI,With Baggage,2,1170,8/6/2025,oneway,152.92
DEL,DXB,8/20/2025 23:00,8/20/2025,AI,With Baggage,2,645,8/6/2025,oneway,152.92
DEL,DXB,8/20/2025 22:00,8/20/2025,AI,With Baggage,2,1170,8/6/2025,oneway,152.92
DEL,DXB,8/20/2025 22:00,8/20/2025,AI,With Baggage,2,645,8/6/2025,oneway,152.92
DEL,DXB,8/20/2025 21:30,8/20/2025,AI,With Baggage,2,1170,8/6/2025,oneway,152.92
DEL,DXB,8/20/2025 21:30,8/20/2025,AI,With Baggage,2,645,8/6/2025,oneway,152.92
DEL,DXB,8/20/2025 21:00,8/20/2025,AI,With Baggage,2,1170,8/6/2025,oneway,152.92
DEL,DXB,8/20/2025 21:00,8/20/2025,AI,With Baggage,2,645,8/6/2025,oneway,152.92
DEL,DXB,8/20/2025 20:10,8/20/2025,SG,With Baggage,2,1305,8/6/2025,oneway,155.91
DEL,DXB,8/20/2025 5:10,8/20/2025,AI,With Baggage,2,2210,8/6/2025,oneway,156.32
DEL,DXB,8/20/2025 21:10,8/20/2025,IX,With Baggage,2,1170,8/6/2025,oneway,157.07
DEL,DXB,8/20/2025 21:10,8/20/2025,IX,With Baggage,2,645,8/6/2025,oneway,157.07
DEL,DXB,8/20/2025 17:00,8/20/2025,IX,Without Baggage,2,1500,8/6/2025,oneway,157.87
DEL,DXB,8/20/2025 21:10,8/20/2025,IX,Without Baggage,2,1245,8/6/2025,oneway,157.87
DEL,DXB,8/20/2025 23:00,8/20/2025,AI,With Baggage,2,1140,8/6/2025,oneway,158.05
DEL,DXB,8/20/2025 21:10,8/20/2025,IX,Without Baggage,2,1065,8/6/2025,oneway,161.27
DEL,DXB,8/20/2025 21:10,8/20/2025,IX,Without Baggage,2,1200,8/6/2025,oneway,161.27
DEL,DXB,8/20/2025 17:00,8/20/2025,IX,Without Baggage,2,1320,8/6/2025,oneway,161.27
DEL,DXB,8/20/2025 23:00,8/20/2025,AI,With Baggage,2,960,8/6/2025,oneway,161.43
DEL,DXB,8/20/2025 23:00,8/20/2025,AI,With Baggage,2,1095,8/6/2025,oneway,161.43
DEL,DXB,8/20/2025 23:00,8/20/2025,AI,With Baggage,2,1220,8/6/2025,oneway,161.43
DEL,DXB,8/20/2025 21:30,8/20/2025,AI,With Baggage,2,1230,8/6/2025,oneway,161.53
DEL,DXB,8/20/2025 21:00,8/20/2025,AI,With Baggage,2,1265,8/6/2025,oneway,161.53
DEL,DXB,8/20/2025 20:30,8/20/2025,AI,With Baggage,2,1280,8/6/2025,oneway,161.53
DEL,DXB,8/20/2025 7:30,8/20/2025,AI,With Baggage,2,2090,8/6/2025,oneway,162.3
DEL,DXB,8/20/2025 19:45,8/20/2025,SG,With Baggage,2,1170,8/6/2025,oneway,162.47
DEL,DXB,8/20/2025 19:45,8/20/2025,SG,With Baggage,2,1305,8/6/2025,oneway,162.47
DEL,DXB,8/20/2025 22:00,8/20/2025,AI,With Baggage,2,1030,8/6/2025,oneway,162.57
DEL,DXB,8/20/2025 22:00,8/20/2025,AI,With Baggage,2,1165,8/6/2025,oneway,162.57
DEL,DXB,8/20/2025 22:00,8/20/2025,AI,With Baggage,2,1290,8/6/2025,oneway,162.57
DEL,DXB,8/20/2025 16:00,8/20/2025,QP,With Baggage,2,1580,8/6/2025,oneway,163.96
DEL,DXB,8/20/2025 21:30,8/20/2025,AI,With Baggage,2,1050,8/6/2025,oneway,164.92
DEL,DXB,8/20/2025 21:00,8/20/2025,AI,With Baggage,2,1085,8/6/2025,oneway,164.92
DEL,DXB,8/20/2025 20:30,8/20/2025,AI,With Baggage,2,1100,8/6/2025,oneway,164.92
DEL,DXB,8/20/2025 21:30,8/20/2025,AI,With Baggage,2,1185,8/6/2025,oneway,164.92
DEL,DXB,8/20/2025 21:00,8/20/2025,AI,With Baggage,2,1220,8/6/2025,oneway,164.92
DEL,DXB,8/20/2025 20:30,8/20/2025,AI,With Baggage,2,1235,8/6/2025,oneway,164.92
DEL,DXB,8/20/2025 21:30,8/20/2025,AI,With Baggage,2,1310,8/6/2025,oneway,164.92
DEL,DXB,8/20/2025 19:30,8/20/2025,AI,With Baggage,2,1165,8/6/2025,oneway,165.69
DEL,DXB,8/20/2025 19:30,8/20/2025,AI,With Baggage,2,1300,8/6/2025,oneway,165.69
DEL,DXB,8/20/2025 7:30,8/20/2025,AI,With Baggage,2,1910,8/6/2025,oneway,165.69
DEL,DXB,8/20/2025 7:30,8/20/2025,AI,With Baggage,2,2045,8/6/2025,oneway,165.69
DEL,DXB,8/20/2025 7:30,8/20/2025,AI,With Baggage,2,2170,8/6/2025,oneway,165.69
DEL,DXB,8/20/2025 7:30,8/20/2025,AI,With Baggage,2,2310,8/6/2025,oneway,165.69
DEL,DXB,8/20/2025 7:30,8/20/2025,AI,With Baggage,2,2605,8/6/2025,oneway,165.69
DEL,DXB,8/20/2025 7:30,8/20/2025,AI,With Baggage,2,2985,8/6/2025,oneway,165.69
DEL,DXB,8/20/2025 2:20,8/20/2025,6E,With Baggage,2,445,8/6/2025,oneway,165.89
DEL,DXB,8/20/2025 19:00,8/20/2025,AI,With Baggage,2,1195,8/6/2025,oneway,166.07
DEL,DXB,8/20/2025 16:00,8/20/2025,QP,With Baggage,2,1400,8/6/2025,oneway,167.35
DEL,DXB,8/20/2025 16:00,8/20/2025,QP,With Baggage,2,1535,8/6/2025,oneway,167.35
DEL,DXB,8/20/2025 14:00,8/20/2025,6E,With Baggage,1,375,8/6/2025,oneway,167.4
DEL,DXB,8/20/2025 4:00,8/20/2025,6E,With Baggage,1,430,8/6/2025,oneway,167.44
DEL,DXB,8/20/2025 7:45,8/20/2025,J9,With Baggage,1,585,8/6/2025,oneway,168.08
DEL,DXB,8/20/2025 20:00,8/20/2025,AI,With Baggage,2,1140,8/6/2025,oneway,168.68
DEL,DXB,8/20/2025 20:00,8/20/2025,AI,With Baggage,2,1275,8/6/2025,oneway,168.68
DEL,DXB,8/20/2025 20:50,8/20/2025,SG,With Baggage,1,1385,8/6/2025,oneway,169.14
DEL,XNB,8/20/2025 9:15,8/20/2025,EY,Without Baggage,1,540,8/6/2025,oneway,172.45
DEL,XNB,8/20/2025 9:15,8/20/2025,EY,Without Baggage,1,890,8/6/2025,oneway,172.45
DEL,DXB,8/20/2025 9:20,8/20/2025,SG,With Baggage,1,905,8/6/2025,oneway,173.21
DEL,XNB,8/29/2025 16:00,8/29/2025,WY,With Baggage,2,1785,8/6/2025,oneway,146.89
DEL,XNB,8/29/2025 16:00,8/29/2025,WY,With Baggage,2,1950,8/6/2025,oneway,146.89
DEL,XNB,8/29/2025 16:00,8/29/2025,WY,With Baggage,2,2050,8/6/2025,oneway,146.89
DEL,XNB,8/29/2025 16:00,8/29/2025,WY,With Baggage,2,2100,8/6/2025,oneway,146.89
DEL,DXB,8/29/2025 22:00,8/29/2025,6E,With Baggage,1,450,8/6/2025,oneway,148.25
DEL,DXB,8/29/2025 4:55,8/29/2025,GF,With Baggage,1,385,8/6/2025,oneway,149.13
DEL,DXB,8/29/2025 11:50,8/29/2025,SV,With Baggage,1,670,8/6/2025,oneway,149.72
DEL,DXB,8/29/2025 20:05,8/29/2025,SV,With Baggage,1,600,8/6/2025,oneway,149.72
DEL,XNB,8/29/2025 16:00,8/29/2025,WY,With Baggage,2,1355,8/6/2025,oneway,150.18
DEL,XNB,8/29/2025 16:00,8/29/2025,WY,With Baggage,2,1375,8/6/2025,oneway,150.18
DEL,XNB,8/29/2025 16:00,8/29/2025,WY,With Baggage,2,1725,8/6/2025,oneway,150.18
DEL,XNB,8/29/2025 16:00,8/29/2025,WY,With Baggage,2,1745,8/6/2025,oneway,150.18
DEL,XNB,8/29/2025 16:00,8/29/2025,WY,With Baggage,2,1785,8/6/2025,oneway,150.18
DEL,XNB,8/29/2025 16:00,8/29/2025,WY,With Baggage,2,1950,8/6/2025,oneway,150.18
DEL,XNB,8/29/2025 16:00,8/29/2025,WY,With Baggage,2,2050,8/6/2025,oneway,150.18
DEL,XNB,8/29/2025 16:00,8/29/2025,WY,With Baggage,2,2100,8/6/2025,oneway,150.18
DEL,XNB,8/29/2025 16:00,8/29/2025,WY,With Baggage,2,2435,8/6/2025,oneway,150.18
DEL,XNB,8/29/2025 16:00,8/29/2025,WY,With Baggage,2,2490,8/6/2025,oneway,150.18
DEL,DXB,8/29/2025 18:40,8/29/2025,6E,With Baggage,0,235,8/6/2025,oneway,151.4
DEL,DXB,8/29/2025 7:45,8/29/2025,J9,With Baggage,1,585,8/6/2025,oneway,151.48
DEL,DXB,8/29/2025 7:45,8/29/2025,J9,With Baggage,1,750,8/6/2025,oneway,151.48
DEL,DXB,8/29/2025 4:55,8/29/2025,GF,With Baggage,1,520,8/6/2025,oneway,152.64
DEL,XNB,8/29/2025 9:15,8/29/2025,EY,Without Baggage,1,520,8/6/2025,oneway,154.5
DEL,DXB,8/29/2025 16:45,8/29/2025,SG,With Baggage,1,460,8/6/2025,oneway,155.31
DEL,DXB,8/29/2025 9:20,8/29/2025,SG,With Baggage,1,905,8/6/2025,oneway,155.31
DEL,XNB,8/29/2025 9:15,8/29/2025,EY,Without Baggage,1,950,8/6/2025,oneway,156.26
DEL,XNB,8/29/2025 22:30,8/29/2025,AI,With Baggage,2,1765,8/6/2025,oneway,158.1
DEL,XNB,8/29/2025 22:30,8/29/2025,AI,With Baggage,2,1070,8/6/2025,oneway,158.1
DEL,XNB,8/29/2025 22:30,8/29/2025,AI,With Baggage,2,1090,8/6/2025,oneway,158.1
DEL,XNB,8/29/2025 22:30,8/29/2025,AI,With Baggage,2,1815,8/6/2025,oneway,158.1
DEL,XNB,8/29/2025 22:30,8/29/2025,AI,With Baggage,2,1440,8/6/2025,oneway,158.1
DEL,XNB,8/29/2025 22:30,8/29/2025,AI,With Baggage,2,2150,8/6/2025,oneway,158.1
DEL,XNB,8/29/2025 22:30,8/29/2025,AI,With Baggage,2,1460,8/6/2025,oneway,158.1
DEL,XNB,8/29/2025 22:30,8/29/2025,AI,With Baggage,2,2205,8/6/2025,oneway,158.1
DEL,XNB,8/29/2025 22:30,8/29/2025,AI,With Baggage,2,1500,8/6/2025,oneway,158.1
DEL,XNB,8/29/2025 22:30,8/29/2025,AI,With Baggage,2,1665,8/6/2025,oneway,158.1
DEL,XNB,8/29/2025 21:45,8/29/2025,AI,With Baggage,2,1110,8/6/2025,oneway,158.1
DEL,XNB,8/29/2025 21:45,8/29/2025,AI,With Baggage,2,1130,8/6/2025,oneway,158.1
DEL,XNB,8/29/2025 20:00,8/29/2025,AI,With Baggage,2,1215,8/6/2025,oneway,158.1
DEL,XNB,8/29/2025 20:00,8/29/2025,AI,With Baggage,2,1235,8/6/2025,oneway,158.1
DEL,XNB,8/29/2025 21:45,8/29/2025,AI,With Baggage,2,1480,8/6/2025,oneway,158.1
DEL,XNB,8/29/2025 21:45,8/29/2025,AI,With Baggage,2,1500,8/6/2025,oneway,158.1
DEL,XNB,8/29/2025 21:45,8/29/2025,AI,With Baggage,2,1540,8/6/2025,oneway,158.1
DEL,XNB,8/29/2025 20:00,8/29/2025,AI,With Baggage,2,1585,8/6/2025,oneway,158.1
DEL,DXB,8/29/2025 18:45,8/29/2025,SG,With Baggage,0,255,8/6/2025,oneway,159.37
DEL,DXB,8/29/2025 4:55,8/29/2025,GF,With Baggage,1,520,8/6/2025,oneway,159.74
DEL,DXB,8/29/2025 4:55,8/29/2025,GF,With Baggage,1,385,8/6/2025,oneway,159.74
DEL,DXB,8/29/2025 16:50,8/29/2025,AI,With Baggage,0,225,8/6/2025,oneway,160.34
DEL,DXB,8/29/2025 4:00,8/29/2025,6E,With Baggage,1,430,8/6/2025,oneway,167.37
DEL,DXB,8/29/2025 6:35,8/29/2025,AI,With Baggage,1,800,8/6/2025,oneway,168.64
DEL,DXB,8/29/2025 16:00,8/29/2025,WY,With Baggage,1,980,8/6/2025,oneway,168.9
DEL,DXB,8/29/2025 16:00,8/29/2025,WY,With Baggage,1,1505,8/6/2025,oneway,168.9
DEL,XNB,8/29/2025 9:15,8/29/2025,EY,Without Baggage,1,540,8/6/2025,oneway,169.15
DEL,XNB,8/29/2025 9:15,8/29/2025,EY,Without Baggage,1,890,8/6/2025,oneway,169.15
DEL,DXB,8/29/2025 16:50,8/29/2025,AI,With Baggage,0,225,8/6/2025,oneway,172.32
DEL,DXB,8/29/2025 6:35,8/29/2025,AI,With Baggage,1,800,8/6/2025,oneway,176.15
DEL,DXB,8/29/2025 11:00,8/29/2025,6E,With Baggage,1,445,8/6/2025,oneway,177.23
DEL,XNB,8/29/2025 21:15,8/29/2025,EY,Without Baggage,1,395,8/6/2025,oneway,177.39
DEL,DXB,8/29/2025 16:00,8/29/2025,AI,With Baggage,2,1380,8/6/2025,oneway,178.74
DEL,DXB,8/29/2025 14:10,8/29/2025,AI,With Baggage,2,1495,8/6/2025,oneway,178.74
DEL,DXB,8/29/2025 15:10,8/29/2025,AI,With Baggage,2,1445,8/6/2025,oneway,179.4
DEL,DXB,8/29/2025 20:50,8/29/2025,SG,With Baggage,1,1385,8/6/2025,oneway,180.7
DEL,DXB,8/29/2025 20:30,8/29/2025,AI,With Baggage,2,1110,8/6/2025,oneway,180.78
DEL,DXB,8/29/2025 19:25,8/29/2025,AI,With Baggage,2,1180,8/6/2025,oneway,180.78
DEL,DXB,8/29/2025 18:00,8/29/2025,AI,With Baggage,2,1250,8/6/2025,oneway,180.78
DEL,DXB,8/29/2025 9:50,8/29/2025,AI,With Baggage,0,230,8/6/2025,oneway,182.7
DEL,DXB,8/29/2025 9:50,8/29/2025,AI,With Baggage,0,230,8/6/2025,oneway,186.58
DEL,DXB,8/29/2025 20:10,8/29/2025,6E,With Baggage,1,485,8/6/2025,oneway,186.68
DEL,DXB,8/29/2025 5:15,8/29/2025,UL,With Baggage,1,795,8/6/2025,oneway,187.13
DEL,XNB,8/29/2025 21:15,8/29/2025,EY,Without Baggage,1,495,8/6/2025,oneway,187.27
DEL,XNB,8/29/2025 21:15,8/29/2025,EY,Without Baggage,1,545,8/6/2025,oneway,187.27
DEL,DXB,8/29/2025 14:15,8/29/2025,6E,With Baggage,1,425,8/6/2025,oneway,190.24
DEL,DXB,8/29/2025 20:55,8/29/2025,AI,With Baggage,1,970,8/6/2025,oneway,194.7
DEL,DXB,8/29/2025 5:15,8/29/2025,UL,With Baggage,1,1075,8/6/2025,oneway,195.39
DEL,XNB,8/30/2025 19:45,8/30/2025,IX,With Baggage,2,770,8/6/2025,oneway,119.9
DEL,XNB,8/30/2025 19:45,8/30/2025,IX,With Baggage,2,825,8/6/2025,oneway,119.9
DEL,XNB,8/30/2025 19:45,8/30/2025,IX,With Baggage,2,1130,8/6/2025,oneway,119.9
DEL,XNB,8/30/2025 19:45,8/30/2025,IX,With Baggage,2,1150,8/6/2025,oneway,119.9
DEL,XNB,8/30/2025 19:45,8/30/2025,IX,With Baggage,2,1500,8/6/2025,oneway,119.9
DEL,XNB,8/30/2025 19:45,8/30/2025,IX,With Baggage,2,1520,8/6/2025,oneway,119.9
DEL,XNB,8/30/2025 19:45,8/30/2025,IX,With Baggage,2,1560,8/6/2025,oneway,119.9
DEL,XNB,8/30/2025 19:45,8/30/2025,IX,With Baggage,2,1725,8/6/2025,oneway,119.9
DEL,XNB,8/30/2025 19:45,8/30/2025,IX,With Baggage,2,1825,8/6/2025,oneway,119.9
DEL,XNB,8/30/2025 19:45,8/30/2025,IX,With Baggage,2,1875,8/6/2025,oneway,119.9
DEL,DXB,8/30/2025 6:10,8/30/2025,IX,With Baggage,1,705,8/6/2025,oneway,122.94
DEL,DXB,8/30/2025 16:00,8/30/2025,WY,With Baggage,1,415,8/6/2025,oneway,131.27
DEL,DXB,8/30/2025 8:55,8/30/2025,WY,With Baggage,1,495,8/6/2025,oneway,131.27
DEL,XNB,8/30/2025 4:50,8/30/2025,EY,Without Baggage,1,425,8/6/2025,oneway,134.64
DEL,DXB,8/29/2025 11:00,8/29/2025,EK,With Baggage,0,210,8/6/2025,oneway,195.59
DEL,DXB,8/29/2025 16:20,8/29/2025,EK,With Baggage,0,210,8/6/2025,oneway,195.59
DEL,DXB,8/29/2025 22:00,8/29/2025,EK,With Baggage,0,215,8/6/2025,oneway,195.59
DEL,DXB,8/29/2025 21:50,8/29/2025,GF,With Baggage,1,430,8/6/2025,oneway,206.23
DEL,DXB,8/29/2025 2:55,8/29/2025,KU,With Baggage,1,640,8/6/2025,oneway,206.98
DEL,DXB,8/29/2025 7:00,8/29/2025,KU,With Baggage,1,745,8/6/2025,oneway,206.98
DEL,DXB,8/29/2025 4:20,8/29/2025,6E,With Baggage,1,445,8/6/2025,oneway,210.67
DEL,DXB,8/29/2025 5:15,8/29/2025,UL,With Baggage,1,1075,8/6/2025,oneway,212.0
DEL,DXB,8/29/2025 5:15,8/29/2025,UL,With Baggage,1,795,8/6/2025,oneway,212.0
DEL,DXB,8/29/2025 19:45,8/29/2025,SG,With Baggage,1,580,8/6/2025,oneway,213.89
DEL,XNB,8/29/2025 15:55,8/29/2025,EY,Without Baggage,1,490,8/6/2025,oneway,216.95
DEL,DWC,8/29/2025 4:15,8/29/2025,XY,Without Baggage,1,1005,8/6/2025,oneway,219.86
DEL,DXB,8/29/2025 4:15,8/29/2025,XY,Without Baggage,1,470,8/6/2025,oneway,223.47
DEL,DXB,8/29/2025 4:20,8/29/2025,6E,With Baggage,1,530,8/6/2025,oneway,223.97
DEL,DXB,8/29/2025 4:20,8/29/2025,6E,With Baggage,1,445,8/6/2025,oneway,223.97
DEL,DXB,8/29/2025 15:55,8/29/2025,EY,Without Baggage,2,485,8/6/2025,oneway,224.25
DEL,DXB,8/29/2025 15:55,8/29/2025,EY,Without Baggage,2,665,8/6/2025,oneway,224.25
DEL,DXB,8/29/2025 20:30,8/29/2025,AI,With Baggage,0,225,8/6/2025,oneway,229.06
DEL,DXB,8/29/2025 7:00,8/29/2025,KU,With Baggage,1,745,8/6/2025,oneway,229.28
DEL,DXB,8/29/2025 2:55,8/29/2025,KU,With Baggage,1,640,8/6/2025,oneway,229.28
DEL,DXB,8/29/2025 4:20,8/29/2025,6E,With Baggage,1,530,8/6/2025,oneway,230.0
